"plate_x","plate_z","pitch_name","description","stand","release_speed","release_spin_rate"
-1.16,2.29,"4-Seam Fastball","called_strike","R",94.9,2178
-0.4,2.65,"4-Seam Fastball","hit_into_play","L",94.2,2105
0.29,2.57,"Slider","hit_into_play","R",89.5,2432
0.96,1.81,"4-Seam Fastball","ball","R",98,2247
1.54,1.58,"4-Seam Fastball","ball","R",98.6,2358
0.54,2.33,"Slider","foul","R",87.5,NA
0.54,2.58,"4-Seam Fastball","ball","R",98,2078
-1.87,3.54,"Sinker","ball","R",95.4,1933
0.54,3.08,"4-Seam Fastball","called_strike","R",95.8,2081
-0.17,1.86,"Slider","swinging_strike","R",88.3,NA
-2.2,3.04,"Sinker","ball","R",97.5,2031
0.24,3.37,"4-Seam Fastball","foul","R",95.9,2148
0.91,2.82,"4-Seam Fastball","called_strike","R",96.7,2250
0.48,1,"Slider","ball","R",87.9,2337
1.16,1.41,"Knuckle Curve","ball","R",81.2,2647
-0.23,2.62,"Slider","foul","R",88.4,2338
0.06,1.7,"Slider","hit_into_play","R",88.6,2352
-0.06,2.68,"Sinker","foul","R",96.8,2159
0.06,3.22,"4-Seam Fastball","foul","R",97.9,2181
-1.4,2.25,"4-Seam Fastball","ball","R",97.6,2130
0.83,1.52,"Slider","swinging_strike","R",88.8,2239
-1.45,2.99,"4-Seam Fastball","ball","R",96.5,2251
-0.01,2.65,"4-Seam Fastball","foul","R",94.8,2158
0.24,4.22,"4-Seam Fastball","ball","R",97.2,2068
-0.71,2.82,"4-Seam Fastball","hit_into_play","R",96.7,2160
1.32,3.04,"4-Seam Fastball","foul","R",96.8,NA
0.17,1.79,"Slider","foul","R",87.5,NA
1.05,1.83,"Changeup","ball","R",88.3,NA
-0.51,1.69,"4-Seam Fastball","called_strike","R",96.6,1712
0.6,3.19,"4-Seam Fastball","called_strike","R",96.6,2059
0.76,0.95,"Slider","ball","R",89.2,2218
1.24,1.25,"Slider","ball","R",88.3,NA
0.52,2.71,"4-Seam Fastball","foul","R",94.8,2141
0.38,2.63,"4-Seam Fastball","called_strike","R",95.3,2092
-0.35,2.77,"4-Seam Fastball","hit_into_play","L",94.2,2082
-1.37,3.71,"4-Seam Fastball","ball","L",94.4,2093
-0.61,1.05,"Changeup","ball","L",86.6,1633
0.7,3.58,"4-Seam Fastball","ball","L",94.8,2254
-0.74,3.57,"4-Seam Fastball","swinging_strike","L",94.7,2195
0.34,2.81,"4-Seam Fastball","hit_into_play","R",92.7,1942
1.68,2.67,"4-Seam Fastball","ball","R",94.2,2012
1.17,2.69,"4-Seam Fastball","ball","R",94.2,2120
0.28,3.09,"4-Seam Fastball","hit_into_play","L",95.9,2166
-0.88,1.88,"4-Seam Fastball","called_strike","L",94.6,2163
0.68,2.49,"Slider","hit_into_play","R",87.2,NA
-1.29,3.88,"4-Seam Fastball","foul","R",96.6,2006
1.85,1.34,"4-Seam Fastball","ball","R",96.4,2034
0.03,1.75,"Knuckle Curve","foul","R",80,2493
0.77,3.69,"4-Seam Fastball","foul","R",96.9,2199
-0.28,3.7,"4-Seam Fastball","foul","R",95.1,2224
-0.34,3.88,"4-Seam Fastball","swinging_strike","R",93.3,2101
0.88,0.93,"Knuckle Curve","swinging_strike_blocked","R",79.6,2621
-0.15,3.49,"4-Seam Fastball","foul","R",93.8,2019
0.31,3.54,"Slider","called_strike","R",85.9,2274
-0.16,4.13,"Slider","ball","R",86.7,2213
0.01,3.9,"4-Seam Fastball","swinging_strike","R",95.6,2119
-0.15,4.23,"4-Seam Fastball","swinging_strike","R",95.3,2133
0.67,2.78,"4-Seam Fastball","foul","R",92.8,2053
0.19,2.03,"4-Seam Fastball","hit_into_play","R",93.6,2012
-0.18,2.26,"Knuckle Curve","called_strike","R",80.8,2572
-1.09,3.47,"4-Seam Fastball","swinging_strike","R",94,2153
1.08,2.02,"4-Seam Fastball","called_strike","R",94.2,2133
1.01,3.55,"4-Seam Fastball","ball","R",95.3,2164
-0.22,3.58,"4-Seam Fastball","hit_into_play","L",96.5,2133
0.12,1.8,"4-Seam Fastball","foul","L",95.9,2097
-0.39,3.07,"4-Seam Fastball","swinging_strike","L",95.3,2309
1.29,1.63,"4-Seam Fastball","ball","R",96.8,2305
-0.48,2.64,"4-Seam Fastball","foul","R",96.1,2179
1.05,-0.01,"4-Seam Fastball","ball","R",96.7,2181
1.3,1.9,"4-Seam Fastball","ball","R",96.6,2097
0.08,4.14,"4-Seam Fastball","ball","R",95.6,2065
-0.31,2.35,"Slider","called_strike","R",85.9,2442
0.6,2.66,"4-Seam Fastball","called_strike","R",94.9,2095
-0.34,1.88,"4-Seam Fastball","called_strike","L",95.9,2106
0.41,2.73,"4-Seam Fastball","foul","L",96,2104
0.93,0.74,"Slider","ball","L",86,2420
-0.48,2.05,"4-Seam Fastball","swinging_strike","L",94.3,2076
-1.33,1.1,"Changeup","ball","L",89.8,1721
0.21,1.34,"Changeup","foul","L",88.9,1616
1.58,2.44,"4-Seam Fastball","ball","L",93.9,1994
-0.81,2.33,"Sinker","hit_into_play","R",95,2081
1,0.36,"Slider","ball","R",87,2521
1.12,0.9,"Slider","swinging_strike","R",86.4,2294
0.41,1.81,"4-Seam Fastball","called_strike","R",94.4,2195
0.4,1.16,"4-Seam Fastball","ball","R",94.4,2148
0.56,2.18,"Knuckle Curve","hit_into_play","L",80.2,2561
-1.64,1.9,"Knuckle Curve","ball","L",79.3,2639
-0.24,3.02,"4-Seam Fastball","foul","L",96,2349
-0.6,3.45,"Changeup","foul","L",88.1,1683
0.96,1.72,"Slider","ball","L",88,NA
-1.4,1.65,"Changeup","foul","L",88.3,1737
-0.7,1.25,"Changeup","ball","L",89,1707
-0.11,1.11,"4-Seam Fastball","foul","L",95,2234
0.69,2.22,"4-Seam Fastball","hit_into_play","R",95.8,2128
1.24,1.12,"Slider","ball","R",86.6,NA
-0.37,1.47,"Sinker","ball","R",96.5,2273
-1.13,2.21,"4-Seam Fastball","foul","R",95,2095
-0.04,2.7,"4-Seam Fastball","hit_into_play","L",96.9,2050
-0.61,2.21,"Sinker","ball","L",94.9,2176
-0.4,3.37,"4-Seam Fastball","foul","L",95.7,2260
-0.45,2.39,"4-Seam Fastball","foul","L",95.2,2148
-0.72,1.2,"Changeup","ball","L",86.8,1608
0.58,3.31,"4-Seam Fastball","foul","L",94.7,2138
0.78,1.41,"Knuckle Curve","ball","L",78.3,2686
-0.9,1.87,"Changeup","foul_tip","L",89,1635
0.37,1.61,"4-Seam Fastball","ball","L",96.8,2205
-1.41,1.5,"Changeup","foul","L",88,1679
0.91,1.87,"Slider","ball","L",84.3,2261
0.01,2.09,"Changeup","called_strike","L",88.1,1651
0.35,1.3,"Slider","hit_into_play","R",85.2,2373
-0.36,0.62,"Knuckle Curve","foul","R",80.6,2620
-0.78,1.84,"4-Seam Fastball","foul","R",96.3,2240
1.54,1.74,"4-Seam Fastball","ball","R",96.2,2121
0.41,1.21,"Slider","swinging_strike","R",86.8,2320
0.24,2.86,"4-Seam Fastball","foul","R",93.3,2029
0.69,1.65,"4-Seam Fastball","swinging_strike","L",95.4,1924
0.32,2.31,"4-Seam Fastball","called_strike","L",94.5,2275
-1.63,1.74,"4-Seam Fastball","ball","L",94.1,2050
-0.91,2.32,"4-Seam Fastball","called_strike","L",95,2148
1.89,0.65,"4-Seam Fastball","ball","L",94.6,2288
0.77,2.08,"Knuckle Curve","ball","L",80.1,2568
-0.81,2.25,"Sinker","hit_into_play","R",95.2,2077
1.55,0.89,"Slider","ball","R",88.2,2245
0.17,2.06,"Knuckle Curve","called_strike","R",80.1,2474
-1.21,3.15,"4-Seam Fastball","ball","L",93.2,2014
-1.39,3.47,"4-Seam Fastball","ball","L",92.7,2165
-0.62,3.49,"4-Seam Fastball","ball","L",94.2,2007
-1.53,3.74,"4-Seam Fastball","ball","L",94,2145
0.44,2.28,"4-Seam Fastball","hit_into_play","R",93.9,2180
0.53,1.26,"Slider","foul_bunt","R",84.4,NA
0.29,2.62,"Sinker","swinging_strike","L",95.8,2118
-1.79,2.64,"Sinker","ball","L",96.5,2134
-1.08,2.39,"4-Seam Fastball","called_strike","L",92.4,1960
0.19,2.56,"4-Seam Fastball","called_strike","L",93.2,2163
-0.78,3.69,"4-Seam Fastball","ball","R",93.7,1924
1.21,0.59,"Slider","ball","R",85.4,2450
1.34,1.06,"Knuckle Curve","ball","R",80.5,2581
0.13,3,"4-Seam Fastball","foul","R",95.2,2340
0.5,1.42,"Slider","foul","R",85.1,2199
0.05,2.31,"Knuckle Curve","called_strike","R",83.3,2230
-0.06,2.5,"Changeup","foul","R",91.6,2018
0.9,2.85,"4-Seam Fastball","ball","R",93.7,2082
0.05,1.6,"Slider","hit_into_play","L",88.8,2304
0.07,2.2,"4-Seam Fastball","called_strike","L",97.5,2255
0.4,2.73,"4-Seam Fastball","hit_into_play","L",96.4,2094
-0.22,1.05,"Changeup","ball","L",88.8,1699
1.03,1.27,"Slider","ball","L",89,2352
-0.86,1.92,"Changeup","foul","L",88.7,1628
0.73,3.57,"4-Seam Fastball","ball","L",96.2,2167
-0.2,3.46,"4-Seam Fastball","swinging_strike","L",96.4,2233
0.12,1.9,"Knuckle Curve","hit_into_play","R",80.4,2391
1.04,1.93,"Knuckle Curve","swinging_strike","R",81.3,2443
0.52,1.15,"Knuckle Curve","hit_into_play","L",81.9,2546
-0.81,2.19,"4-Seam Fastball","foul","L",96.4,2212
0.88,2.07,"4-Seam Fastball","ball","L",95.9,2258
-0.36,2.75,"Changeup","foul","L",88,1708
0.72,3.71,"4-Seam Fastball","ball","L",95.8,2162
-0.84,2.75,"Sinker","foul","L",95.4,1958
-0.67,2.55,"Sinker","hit_into_play","R",95.7,2137
-0.39,3.47,"4-Seam Fastball","swinging_strike","R",96,2114
-0.08,3.45,"4-Seam Fastball","hit_into_play","L",94.7,2139
-0.15,2.33,"4-Seam Fastball","foul","L",94,2291
0.46,2.1,"4-Seam Fastball","called_strike","L",96,2358
-0.84,3.21,"Sinker","swinging_strike","L",97.3,2076
-0.19,2.44,"Sinker","foul","L",97.8,2029
0.22,1.75,"4-Seam Fastball","foul","L",97.7,2306
0.25,1.8,"Sinker","foul","L",97.3,2245
-1.31,1.47,"4-Seam Fastball","ball","L",96.6,2275
1.18,2.39,"4-Seam Fastball","ball","L",96.8,2165
0.1,3.3,"4-Seam Fastball","foul","L",95.5,2012
-1.28,2.66,"Knuckle Curve","ball","L",81.3,2525
0.21,2.06,"Slider","hit_into_play","R",86.7,2352
0.47,1.42,"Slider","swinging_strike","R",87.4,509
0.03,3.17,"4-Seam Fastball","called_strike","R",94.1,1851
0.73,2.76,"4-Seam Fastball","hit_into_play","L",94.9,2043
-0.56,4.03,"Sinker","ball","L",94.5,2022
0.56,2.38,"4-Seam Fastball","called_strike","L",94,2059
-1.21,3.27,"4-Seam Fastball","hit_into_play","R",94.8,2000
-0.88,1.36,"Knuckle Curve","ball","R",79.5,2451
0.67,1.57,"Slider","called_strike","R",88.4,744
-0.32,2.76,"Slider","called_strike","R",87.7,2343
0.25,0.59,"Knuckle Curve","swinging_strike_blocked","R",81.8,2536
-0.77,3.82,"4-Seam Fastball","ball","R",95.1,2225
-0.48,2.26,"4-Seam Fastball","foul","R",96.1,2272
0.56,2.3,"Sinker","called_strike","R",95.4,2112
0.2,2.18,"4-Seam Fastball","hit_into_play","L",95.1,2251
1.26,2.84,"4-Seam Fastball","ball","L",95.2,2213
-0.82,2.06,"4-Seam Fastball","called_strike","L",95.3,2114
0.57,0.88,"Knuckle Curve","ball","L",81.4,2749
-0.77,3.29,"4-Seam Fastball","hit_into_play","R",94,1927
-1.3,3.19,"Sinker","ball","R",94.5,2063
-0.07,2.16,"Slider","called_strike","R",86.9,761
0.14,2.53,"4-Seam Fastball","hit_into_play","L",93.2,2028
0.01,2.39,"Changeup","hit_into_play","L",87.8,1506
-0.27,2.06,"4-Seam Fastball","called_strike","L",95.1,2126
-0.04,1.97,"Knuckle Curve","hit_into_play","L",83.1,2478
-0.36,3.24,"4-Seam Fastball","foul","L",98,2371
-0.01,3.27,"4-Seam Fastball","foul","L",98.1,2353
0.77,1.97,"Slider","foul","L",90,NA
1.29,1.92,"Slider","swinging_strike","L",90.2,819
0.46,3.76,"4-Seam Fastball","foul","L",96.8,2199
0.06,2.63,"4-Seam Fastball","hit_into_play","R",93.9,2112
0.44,1.29,"4-Seam Fastball","ball","R",95.9,2179
1.81,2.25,"4-Seam Fastball","ball","R",95.1,2079
-0.79,2.35,"Changeup","hit_into_play","L",89.7,1694
0.13,2.78,"4-Seam Fastball","hit_into_play","R",92.8,2192
0.72,2.83,"4-Seam Fastball","called_strike","R",95.2,2196
-0.6,2.8,"4-Seam Fastball","hit_into_play","R",98,2242
0.06,2.57,"4-Seam Fastball","foul","R",97.9,2151
-0.81,1.9,"Sinker","called_strike","R",97,2315
-0.93,1.73,"Sinker","hit_into_play","L",96.8,2223
0.75,3.35,"4-Seam Fastball","foul","L",96.8,2012
0.3,0.72,"4-Seam Fastball","ball","L",97.4,NA
-0.65,2.02,"Knuckle Curve","hit_into_play","R",83.9,2602
0.89,0.15,"Knuckle Curve","blocked_ball","R",83.4,1369
0.36,2.86,"4-Seam Fastball","foul","R",98.9,2185
1.21,3.17,"4-Seam Fastball","ball","R",99.2,2239
0.66,1.81,"Slider","foul","R",88.9,742
-0.94,4.01,"4-Seam Fastball","ball","R",97.1,2137
0.16,2.28,"4-Seam Fastball","hit_into_play","L",96,2203
0.22,2.58,"Sinker","hit_into_play","L",96.3,2205
1.08,0.94,"Slider","ball","L",89.8,2299
0.18,2.75,"4-Seam Fastball","foul","L",96.6,2176
-0.8,2.06,"Knuckle Curve","foul","L",81.1,1182
-0.37,2.93,"4-Seam Fastball","foul","L",97.5,2199
0.13,1.46,"4-Seam Fastball","called_strike","L",96.8,2195
-1.18,1.77,"4-Seam Fastball","ball","L",96.6,2137
-0.19,1.87,"4-Seam Fastball","called_strike","L",96.1,2096
-0.34,3.17,"Sinker","hit_into_play","R",96.9,1894
-0.03,2.92,"4-Seam Fastball","foul","R",96,2184
-0.11,2,"4-Seam Fastball","called_strike","R",96.2,2295
0.04,2.22,"4-Seam Fastball","hit_into_play","R",96.7,2122
0.15,2.56,"4-Seam Fastball","foul","R",96.8,2221
1.06,2.02,"4-Seam Fastball","called_strike","R",95.9,2319
-0.59,3.23,"Slider","ball","R",88,NA
-0.6,2.21,"Sinker","foul","R",95.1,2285
1.46,2.18,"4-Seam Fastball","ball","R",94.9,2003
-0.99,1.67,"Changeup","hit_into_play","L",89.7,1554
0.26,2.36,"Sinker","foul","L",94.4,2172
-0.31,4.4,"4-Seam Fastball","ball","L",95.1,2311
-0.24,2.57,"Sinker","foul","L",95.3,2098
0.75,1.99,"Knuckle Curve","called_strike","L",80.2,NA
0.2,2.36,"4-Seam Fastball","hit_into_play","R",96.8,2122
1.82,1.58,"4-Seam Fastball","ball","R",94.4,2274
0.07,1.41,"Knuckle Curve","called_strike","R",80.6,2581
0.74,2.23,"4-Seam Fastball","called_strike","R",94.1,2277
0.18,2.71,"Slider","hit_into_play","R",86.1,2209
0.6,2.9,"4-Seam Fastball","hit_into_play","L",94.9,2164
0.09,2.07,"Knuckle Curve","called_strike","L",82,2555
-1.02,2.32,"4-Seam Fastball","ball","L",95.1,2104
-0.07,2.47,"4-Seam Fastball","called_strike","L",94.6,2156
-0.15,1.76,"Sinker","hit_into_play","R",95.1,2336
1.08,2.35,"Slider","ball","R",89.6,1140
-0.13,3.59,"4-Seam Fastball","ball","R",94.9,2274
0.21,2.37,"4-Seam Fastball","hit_into_play","L",94.5,2113
-1.6,2.28,"Sinker","ball","L",96.1,2196
0.88,1.73,"Slider","foul","L",90.5,2328
-0.22,2.57,"4-Seam Fastball","foul","L",97,2314
0.65,3.37,"4-Seam Fastball","ball","L",94.1,2263
0.87,2.33,"4-Seam Fastball","called_strike","L",95.2,2335
1.13,0.73,"Knuckle Curve","ball","L",83.7,1221
0.14,2.78,"4-Seam Fastball","called_strike","L",96.7,2308
0.09,3,"4-Seam Fastball","hit_into_play","L",94.5,2272
0.06,3.98,"Sinker","hit_into_play","R",97.1,2080
0.71,1.97,"Knuckle Curve","foul","R",83.1,2567
0.37,3.51,"4-Seam Fastball","ball","R",97.8,2002
-0.92,2.87,"Sinker","foul","R",96.4,2152
0.48,2.21,"Slider","foul","R",88.7,2314
1.49,2.42,"Sinker","ball","R",96.3,2139
0.47,2.24,"Slider","hit_into_play","R",88.6,NA
1.17,2.49,"4-Seam Fastball","ball","R",97.1,2031
-0.86,4.84,"4-Seam Fastball","ball","R",96.8,2253
-0.61,3.66,"Sinker","foul","R",96.9,2151
-0.19,1.86,"Slider","called_strike","R",90.2,NA
0.06,2.42,"Slider","hit_into_play","R",89.9,2340
-0.33,4.19,"4-Seam Fastball","ball","R",96.3,1992
-0.59,2,"Sinker","hit_into_play","L",98.1,2428
0.23,2.27,"4-Seam Fastball","foul_tip","L",98.1,2267
1.38,1.12,"Slider","ball","L",91,2490
-0.38,2.1,"Sinker","hit_into_play","L",98.3,2373
-0.01,1.26,"4-Seam Fastball","ball","L",98.6,2343
0.71,0.98,"Slider","swinging_strike_blocked","L",91,2391
-1.27,3.03,"Sinker","ball","L",97,2190
-0.36,2.31,"Sinker","swinging_strike","R",97.1,2192
-0.45,2.63,"Slider","foul","R",90.6,2200
-0.41,2.36,"Sinker","called_strike","R",97,2248
0.86,3.04,"4-Seam Fastball","ball","R",95.5,2278
0.96,3.35,"4-Seam Fastball","ball","R",96.5,2251
0.21,0.95,"Knuckle Curve","blocked_ball","R",83.2,2777
0.49,3.28,"4-Seam Fastball","hit_into_play","L",95.7,2128
0.46,1.02,"Changeup","ball","L",90,1729
-0.69,2.23,"Sinker","called_strike","L",97,2159
0.4,0.96,"Slider","ball","L",89.7,531
-0.89,2.53,"4-Seam Fastball","swinging_strike","L",97.6,2078
0.01,1.82,"Sinker","foul_tip","L",96.1,2232
-1.16,3.06,"Sinker","ball","L",96.2,2055
-1.31,2.48,"Slider","ball","L",89.4,2375
-1.03,2.67,"Sinker","swinging_strike","L",96.1,2180
0.33,3.14,"Slider","hit_into_play","L",88.9,NA
-0.68,2.74,"4-Seam Fastball","foul","L",96.3,2178
0.44,1.93,"Knuckle Curve","called_strike","L",82.4,2503
-0.8,2.82,"Knuckle Curve","called_strike","L",82.9,2340
-1.08,3.16,"Sinker","foul","L",97.1,2268
-0.71,2.89,"4-Seam Fastball","foul","L",96.3,2095
0.09,2.73,"4-Seam Fastball","swinging_strike","L",95.6,2354
0.68,2.76,"4-Seam Fastball","called_strike","L",97.1,2095
0.68,3.24,"Slider","swinging_strike","R",89.2,2350
-0.7,2.17,"Sinker","foul","R",96,2278
0.27,2.43,"4-Seam Fastball","foul_tip","R",97.3,2175
0.88,2.14,"4-Seam Fastball","ball","R",97.4,2258
0.61,1.91,"Slider","hit_into_play","R",90.4,2483
-0.51,3.23,"4-Seam Fastball","swinging_strike","L",98.9,2371
0.72,2.24,"Slider","foul","L",90.7,2387
1.02,2.18,"4-Seam Fastball","ball","L",98.1,2261
-0.63,2.17,"4-Seam Fastball","called_strike","L",97.7,2539
0.31,3.04,"4-Seam Fastball","hit_into_play","L",97.7,2221
-1.77,1.61,"Sinker","ball","L",97.3,2296
-0.8,2.43,"4-Seam Fastball","foul","L",97,2225
0.87,2.67,"4-Seam Fastball","ball","L",96.8,2445
1.21,0.94,"4-Seam Fastball","ball","L",96.9,NA
-0.63,2.27,"Sinker","hit_into_play","R",97.3,NA
0.72,0.17,"Slider","ball","R",90.7,2315
-0.83,1.57,"Sinker","swinging_strike","R",97,2273
0.37,4.57,"4-Seam Fastball","ball","R",96.5,2270
-1.22,4.82,"Sinker","ball","R",95.8,2186
0.52,2.45,"Slider","foul","R",90.6,2361
-0.16,3.53,"4-Seam Fastball","hit_into_play","L",95.7,1999
-0.57,2.2,"4-Seam Fastball","called_strike","L",98.1,2231
0.55,3.48,"4-Seam Fastball","foul","L",97.4,2216
0.94,3.16,"4-Seam Fastball","hit_into_play","L",94.9,2161
-1.78,2.37,"4-Seam Fastball","ball","L",96.1,2212
0.59,2.9,"Sinker","foul","L",95.3,1930
-0.81,4.19,"Knuckle Curve","ball","L",82.5,2210
-0.32,1.77,"Sinker","hit_into_play","L",95.8,2092
-1.23,3.74,"Sinker","ball","L",95.9,2058
1.05,3.14,"4-Seam Fastball","ball","L",95.3,2051
-1.72,3.1,"4-Seam Fastball","foul_tip","L",98.4,2195
-0.73,3.23,"4-Seam Fastball","foul","L",98,2151
-0.67,2.69,"4-Seam Fastball","swinging_strike","L",98,2290
-1.45,2.8,"Sinker","ball","L",97.8,2187
-0.55,2.83,"4-Seam Fastball","swinging_strike","L",98.7,2211
-1.29,2.74,"4-Seam Fastball","hit_into_play","R",97.2,2297
0.5,3.1,"4-Seam Fastball","called_strike","R",97.7,2185
-1.42,3.13,"Sinker","foul","R",97.2,2288
0.15,1.64,"Slider","hit_into_play","R",91.6,2379
-0.67,1.58,"4-Seam Fastball","called_strike","R",98.6,2353
1.22,2.14,"Sinker","ball","L",97.7,2287
-0.99,4.9,"Sinker","ball","L",96.4,2125
-0.17,2.24,"4-Seam Fastball","foul","L",97.7,2307
0.97,1.12,"Slider","ball","L",90.9,NA
0.85,3.39,"4-Seam Fastball","swinging_strike","L",95.8,2216
0.14,1.29,"4-Seam Fastball","ball","L",98.1,NA
-0.58,3.23,"4-Seam Fastball","hit_into_play","L",97.3,2231
0.35,2.02,"Knuckle Curve","foul","L",82.4,2525
-0.81,2.52,"4-Seam Fastball","foul","L",96.4,2255
-0.08,3.44,"4-Seam Fastball","swinging_strike","R",98.7,2224
0.63,0.97,"4-Seam Fastball","ball","R",97.6,2258
0.83,2.49,"Sinker","ball","R",97.8,2259
-1.27,3.15,"Sinker","foul","R",97.3,2387
0.94,1.54,"Slider","ball","R",90.4,702
0.65,2.89,"4-Seam Fastball","swinging_strike","R",97,2354
0.4,2.22,"Sinker","called_strike","R",97.1,2313
-0.73,3.45,"4-Seam Fastball","ball","L",97.4,1911
-1.3,2.13,"Sinker","ball","L",95.6,2177
1.06,1.37,"Slider","ball","L",89.8,NA
1.11,2.58,"4-Seam Fastball","ball","L",96.5,1981
0.04,1.81,"4-Seam Fastball","foul","L",96.2,2159
-0.37,3.3,"4-Seam Fastball","swinging_strike","L",96.5,2165
-2.97,3.92,"4-Seam Fastball","ball","L",96.9,2121
-0.31,2.2,"Changeup","foul","L",91.2,1772
1.85,2.6,"4-Seam Fastball","ball","L",95.9,2255
-0.18,1.7,"4-Seam Fastball","called_strike","L",96.9,2260
0.26,1.65,"Sinker","hit_into_play","R",97.5,2360
1.11,2.12,"Sinker","ball","R",98,2355
-1.25,2.56,"Sinker","foul","R",97.1,2368
0.06,3.89,"Sinker","ball","R",95.5,2061
-0.35,3.63,"Sinker","ball","R",97.1,2394
-0.31,2.9,"Sinker","hit_into_play","L",97.8,2342
-1.01,3.18,"Sinker","ball","L",97.8,2266
0.01,3.02,"Sinker","foul","L",98.1,2175
0.59,1.92,"4-Seam Fastball","called_strike","L",98.1,2198
-1.38,3.32,"Sinker","ball","L",96.9,2354
0.79,1.95,"4-Seam Fastball","ball","L",98,2303
-0.21,2,"Slider","hit_into_play","R",89.1,NA
0.1,2.73,"Sinker","foul","R",96.2,2262
0.1,2.29,"Sinker","hit_into_play","L",98.3,2237
-0.47,2.14,"Slider","ball","L",89.7,2479
-1.42,3.6,"Sinker","ball","L",97.8,2266
-0.47,2.13,"Sinker","foul","L",96.3,2413
0.73,0.43,"Slider","ball","L",87.9,NA
-0.17,2.7,"Knuckle Curve","called_strike","L",82.2,2667
0,3.11,"Sinker","swinging_strike","L",97.6,2242
-0.52,1.92,"4-Seam Fastball","called_strike","L",97.4,2348
-1.76,2.94,"Changeup","ball","L",89.5,1692
-1.13,3.47,"Knuckle Curve","ball","L",81.8,2573
-0.2,2.41,"Sinker","called_strike","L",95.7,2315
-0.95,2.99,"Changeup","ball","L",89.1,1636
-0.94,3.15,"Changeup","hit_into_play","L",89.7,1668
-2.22,3.59,"Changeup","ball","L",88,1654
-0.41,3.18,"4-Seam Fastball","hit_into_play","L",98.1,2263
-0.24,2.14,"Sinker","foul","L",97.4,2099
-0.98,3.11,"Sinker","ball","L",98,2135
-0.79,3.79,"Sinker","ball","L",98.1,2310
-0.42,2.61,"Slider","foul","L",88.4,2404
-0.09,3.21,"Sinker","called_strike","L",97.2,2153
0.12,1.25,"Changeup","hit_into_play","L",90.6,1679
0.22,2.15,"Knuckle Curve","called_strike","L",82.3,2645
-0.66,3.19,"Sinker","swinging_strike","L",95.5,2371
-1.04,3.8,"Sinker","ball","L",97.9,2267
-0.12,2.56,"Sinker","foul","L",94.1,2024
-0.14,2.33,"Sinker","foul_tip","L",95.9,2371
-0.53,1.69,"Knuckle Curve","ball","L",82.8,2731
-0.76,2.79,"Sinker","hit_into_play","R",95.2,2318
1.03,1.16,"Slider","ball","R",88,2402
0.41,2.9,"Sinker","swinging_strike","R",95.7,2348
0.79,3.29,"4-Seam Fastball","hit_into_play","L",95,2083
-0.16,3.2,"Sinker","foul","L",95.8,2314
0.35,2.56,"Sinker","called_strike","R",96.3,2248
-1.37,1.78,"Sinker","swinging_strike","R",94.7,2406
-0.38,2.41,"Knuckle Curve","called_strike","R",81.4,2520
0.31,1.49,"Slider","hit_into_play","L",87.8,NA
-0.15,2.67,"Sinker","foul","L",97.4,2279
0.64,2.15,"4-Seam Fastball","foul","L",95.8,2173
-0.28,2.12,"4-Seam Fastball","swinging_strike","L",96.3,2298
-1.07,2.48,"Sinker","ball","L",95.3,2375
-0.85,2.75,"Sinker","swinging_strike","L",97.2,2283
0,4.22,"Sinker","ball","L",96.2,2343
0.88,3.17,"4-Seam Fastball","called_strike","L",96.9,2208
0.7,3.31,"Sinker","swinging_strike","L",96.7,2313
0,2.05,"Knuckle Curve","hit_into_play","L",81.7,2524
-0.98,3.41,"Sinker","foul","L",96.7,2300
-0.99,3.09,"Sinker","swinging_strike","L",96.7,2273
-0.53,1.58,"Sinker","called_strike","L",93.9,2315
0.07,1.31,"Changeup","hit_into_play","L",88.3,1732
1.81,2.88,"4-Seam Fastball","ball","L",95.2,2307
0.07,3.39,"Sinker","called_strike","L",96,2276
0.76,2.11,"Sinker","hit_into_play","L",96.1,2268
