release_spin_rate,release_speed,balls,strikes,result_derived,stand,in_or_off_plate,num_on_base,outs_when_up
2320.0,92.2,1,2,hit,R,inside,0,1
1592.0,90.7,1,1,strike,R,outside,0,1
2166.0,98.1,0,1,ball,R,outside,0,1
2290.0,93.7,0,0,strike,R,inside,0,1
2285.0,92.7,0,2,out,R,inside,0,0
2108.0,96.7,0,1,foul,R,outside,0,0
2117.0,78.7,0,0,strike,R,inside,0,0
2213.0,97.6,3,2,out,R,inside,0,2
2248.0,97.1,2,2,ball,R,outside,0,2
2334.0,80.9,2,1,strike,R,outside,0,2
2246.0,97.7,2,0,strike,R,inside,0,2
2224.0,95.8,1,0,ball,R,inside,0,2
2348.0,91.3,0,0,ball,R,outside,0,2
2385.0,91.7,1,1,hit,L,inside,1,2
2230.0,79.4,0,1,ball,L,outside,1,2
2267.0,97.0,0,0,strike,L,inside,1,2
2368.0,92.3,3,1,walk,R,outside,0,2
2434.0,91.9,2,1,ball,R,outside,0,2
2446.0,92.3,1,1,ball,R,outside,0,2
1715.0,89.8,0,1,ball,R,outside,0,2
2359.0,82.8,0,0,strike,R,inside,0,2
2298.0,99.1,3,2,hit,L,inside,2,2
2366.0,91.7,3,2,foul,L,inside,2,2
2214.0,97.7,3,2,foul,L,inside,2,2
2288.0,91.6,3,2,foul,L,inside,2,2
2239.0,79.3,2,2,ball,L,outside,2,2
2320.0,91.3,2,1,strike,L,outside,2,2
2173.0,98.2,2,0,strike,L,outside,2,2
1514.0,84.9,1,0,ball,L,outside,2,2
2296.0,91.5,0,0,ball,L,outside,2,2
2200.0,97.4,1,2,hit,L,outside,1,2
2299.0,98.7,1,1,strike,L,inside,1,2
2273.0,92.1,0,1,ball,L,outside,1,2
1642.0,86.6,0,0,foul,L,inside,1,2
2073.0,97.5,1,1,out,L,inside,1,1
2166.0,97.9,1,0,strike,L,inside,1,1
1389.0,86.3,0,0,ball,L,outside,1,1
1655.0,87.0,0,0,out,L,inside,1,0
2446.0,92.9,3,1,walk,R,outside,0,0
2221.0,99.0,2,1,ball,R,outside,0,0
2331.0,80.7,1,1,ball,R,outside,0,0
2195.0,97.2,1,0,foul,R,inside,0,0
2115.0,97.5,0,0,ball,R,outside,0,0
2131.0,97.9,1,1,out,R,inside,1,1
2241.0,99.8,0,1,ball,R,outside,1,1
2332.0,92.4,0,0,strike,R,inside,1,1
2452.0,91.6,3,2,walk,R,outside,0,1
2430.0,92.8,2,2,ball,R,outside,0,1
2291.0,81.9,1,2,ball,R,outside,0,1
2168.0,97.6,0,2,ball,R,outside,0,1
2170.0,97.6,0,1,strike,R,inside,0,1
2200.0,80.9,0,0,strike,R,inside,0,1
2184.0,98.0,2,2,out,L,outside,0,0
2125.0,96.8,1,2,ball,L,outside,0,0
2074.0,79.0,1,1,foul,L,inside,0,0
2252.0,97.8,1,0,strike,L,inside,0,0
2238.0,79.1,0,0,ball,L,outside,0,0
2460.0,93.7,1,1,out,R,outside,2,1
2270.0,79.3,0,1,ball,R,outside,2,1
2396.0,92.7,0,0,foul,R,inside,2,1
2255.0,98.4,3,2,walk,L,outside,1,1
2242.0,90.1,3,2,foul,L,inside,1,1
2285.0,92.3,2,2,ball,L,outside,1,1
2326.0,94.1,2,1,foul,L,inside,1,1
1639.0,85.3,1,1,ball,L,outside,1,1
2320.0,90.9,1,0,strike,L,inside,1,1
2191.0,97.5,0,0,ball,L,outside,1,1
2271.0,99.8,0,0,hit,L,inside,0,1
2230.0,98.7,2,2,out,L,inside,0,0
2313.0,82.2,1,2,ball,L,outside,0,0
2192.0,97.8,1,1,foul,L,inside,0,0
2214.0,98.8,0,1,ball,L,inside,0,0
2190.0,99.1,0,0,strike,L,inside,0,0
2229.0,80.1,2,2,out,L,inside,0,2
2129.0,95.1,1,2,ball,L,outside,0,2
2114.0,82.7,1,1,strike,L,outside,0,2
1244.0,88.7,0,1,ball,L,outside,0,2
2006.0,96.1,0,0,strike,L,inside,0,2
2095.0,79.5,0,0,out,R,inside,0,1
2212.0,92.1,1,0,out,R,outside,0,0
2187.0,96.4,0,0,ball,R,outside,0,0
2151.0,90.7,3,1,out,R,inside,0,2
2232.0,83.2,2,1,ball,R,outside,0,2
2134.0,97.3,1,1,ball,R,outside,0,2
1233.0,85.6,0,1,ball,R,outside,0,2
2280.0,92.0,0,0,strike,R,inside,0,2
2258.0,92.5,1,2,out,L,inside,0,1
2032.0,95.8,0,2,ball,L,outside,0,1
1224.0,85.4,0,1,strike,L,inside,0,1
1993.0,95.5,0,0,strike,L,inside,0,1
2177.0,96.2,3,2,out,R,inside,0,0
2281.0,91.9,3,1,strike,R,outside,0,0
2232.0,97.2,3,0,strike,R,inside,0,0
2267.0,92.1,2,0,ball,R,outside,0,0
2256.0,96.9,1,0,ball,R,outside,0,0
2231.0,90.7,0,0,ball,R,outside,0,0
2140.0,83.6,1,0,hit,R,inside,1,0
2023.0,78.1,0,0,ball,R,outside,1,0
2078.0,96.0,3,0,walk,R,outside,0,0
2217.0,96.9,2,0,ball,R,outside,0,0
2253.0,91.5,1,0,ball,R,outside,0,0
2087.0,95.2,0,0,ball,R,outside,0,0
1341.0,84.4,2,2,out,L,outside,1,2
2312.0,89.6,1,2,ball,L,outside,1,2
2251.0,81.1,1,2,foul,L,inside,1,2
2108.0,78.9,1,2,foul,L,inside,1,2
2035.0,95.0,0,2,ball,L,outside,1,2
2183.0,79.5,0,1,strike,L,inside,1,2
2330.0,91.0,0,0,foul,L,outside,1,2
2321.0,97.1,3,2,walk,L,outside,0,2
2297.0,91.9,3,2,foul,L,inside,0,2
1300.0,87.1,2,2,ball,L,outside,0,2
2229.0,96.7,1,2,ball,L,outside,0,2
2085.0,80.7,1,1,foul,L,outside,0,2
2304.0,91.8,1,0,strike,L,inside,0,2
2233.0,92.1,0,0,ball,L,outside,0,2
2127.0,97.5,0,2,out,R,inside,0,1
2309.0,83.8,0,1,foul,R,inside,0,1
2349.0,91.0,0,0,strike,R,inside,0,1
2203.0,95.7,0,0,out,R,inside,0,0
2426.0,94.1,0,0,foul,R,inside,3,2
2130.0,92.8,0,0,out,L,outside,3,1
2284.0,97.5,2,2,ball,R,outside,3,0
2366.0,91.5,2,1,foul,R,inside,3,0
2411.0,93.9,1,0,ball,R,outside,3,0
2320.0,85.4,0,0,ball,R,outside,3,0
2337.0,92.6,3,1,walk,R,outside,2,0
2213.0,97.3,2,1,ball,R,outside,2,0
2248.0,91.4,2,0,foul,R,inside,2,0
2154.0,97.8,1,0,ball,R,outside,2,0
2306.0,92.0,0,0,ball,R,outside,2,0
1483.0,84.2,2,2,hit,L,outside,1,0
2311.0,91.3,2,2,foul,L,outside,1,0
2142.0,96.5,2,1,strike,L,inside,1,0
1421.0,85.4,1,1,ball,L,outside,1,0
2167.0,95.4,0,1,ball,L,outside,1,0
2181.0,79.3,0,0,strike,L,inside,1,0
2288.0,91.4,3,1,hit,L,inside,0,0
2113.0,97.2,3,0,strike,L,inside,0,0
2295.0,90.6,2,0,ball,L,outside,0,0
2134.0,97.4,1,0,ball,L,outside,0,0
2133.0,96.6,0,0,ball,L,outside,0,0
2290.0,83.6,3,2,out,R,inside,2,1
2405.0,93.6,3,1,foul,R,inside,2,1
2397.0,85.9,2,1,ball,R,outside,2,1
2334.0,98.8,1,1,ball,R,outside,2,1
2382.0,94.1,1,0,strike,R,outside,2,1
2291.0,85.1,0,0,ball,R,outside,2,1
2385.0,93.6,3,2,walk,R,outside,1,1
2250.0,96.4,3,1,foul,R,inside,1,1
2331.0,93.7,3,0,strike,R,inside,1,1
2390.0,92.6,2,0,ball,R,outside,1,1
2234.0,95.9,1,0,ball,R,outside,1,1
2239.0,96.7,0,0,ball,R,outside,1,1
1489.0,85.9,1,2,walk,R,outside,0,1
2184.0,97.1,0,2,ball,R,outside,0,1
2375.0,93.2,0,1,foul,R,inside,0,1
2214.0,78.6,0,0,strike,R,inside,0,1
2386.0,93.3,3,2,out,L,inside,0,0
2228.0,92.1,3,2,foul,L,inside,0,0
2190.0,97.8,3,1,foul,L,inside,0,0
1470.0,85.7,2,1,ball,L,outside,0,0
2305.0,98.8,1,1,ball,L,outside,0,0
2256.0,97.9,1,0,strike,L,inside,0,0
2226.0,98.2,0,0,ball,L,outside,0,0
1324.0,84.0,0,2,out,R,outside,1,2
2147.0,84.4,0,1,strike,R,inside,1,2
2015.0,95.3,0,0,strike,R,inside,1,2
1505.0,84.7,0,0,out,L,inside,1,1
1997.0,96.3,2,2,out,R,inside,1,0
2182.0,77.9,2,2,foul,R,inside,1,0
2136.0,95.2,2,2,foul,R,outside,1,0
1271.0,85.0,1,2,ball,R,outside,1,0
2237.0,90.9,0,2,ball,R,inside,1,0
2200.0,78.0,0,1,foul,R,outside,1,0
2086.0,93.3,0,0,strike,R,inside,1,0
2055.0,93.9,0,0,strike,R,inside,0,0
1458.0,83.7,0,0,out,L,inside,2,2
2001.0,96.2,3,2,walk,R,outside,1,2
2011.0,96.7,3,1,strike,R,inside,1,2
1539.0,86.3,2,1,ball,R,outside,1,2
2164.0,96.4,2,0,strike,R,inside,1,2
2146.0,96.4,1,0,ball,R,outside,1,2
2164.0,96.8,0,0,ball,R,outside,1,2
2424.0,92.5,2,1,hit,R,outside,0,2
2302.0,97.8,1,1,ball,R,outside,0,2
2381.0,92.3,1,0,strike,R,inside,0,2
2073.0,81.9,0,0,ball,R,outside,0,2
2129.0,95.6,0,0,out,L,inside,1,1
1385.0,86.8,0,0,out,L,inside,2,0
1624.0,87.6,1,2,hit,R,inside,2,0
2345.0,90.7,1,1,strike,R,inside,2,0
2234.0,95.7,1,0,strike,R,inside,2,0
2379.0,92.3,0,0,ball,R,outside,2,0
2153.0,89.3,0,2,hit,L,inside,1,0
2008.0,95.1,0,2,foul,L,outside,1,0
2036.0,96.9,0,1,strike,L,outside,1,0
1255.0,85.6,0,0,strike,L,inside,1,0
2238.0,91.5,2,1,hit,R,inside,0,0
1474.0,85.7,1,1,ball,R,outside,0,0
2187.0,79.4,0,1,ball,R,outside,0,0
1584.0,86.3,0,0,strike,R,inside,0,0
2359.0,93.4,1,0,out,R,inside,2,2
2173.0,95.4,0,0,ball,R,outside,2,2
2199.0,96.1,3,0,walk,L,outside,1,2
2280.0,89.7,2,0,ball,L,outside,1,2
2308.0,92.2,1,0,ball,L,outside,1,2
2214.0,78.4,0,0,ball,L,outside,1,2
2346.0,92.3,2,1,hit,R,outside,0,2
2108.0,96.1,1,1,ball,R,outside,0,2
2157.0,97.6,1,0,foul,R,inside,0,2
1400.0,88.3,0,0,ball,R,outside,0,2
2141.0,97.6,1,1,out,R,inside,0,1
1434.0,87.8,1,0,strike,R,outside,0,1
2300.0,93.0,0,0,ball,R,outside,0,1
2016.0,97.1,0,0,out,L,inside,0,0
1482.0,86.4,1,1,out,L,inside,0,2
2027.0,97.0,0,1,ball,L,outside,0,2
2017.0,97.6,0,0,strike,L,outside,0,2
2133.0,97.0,1,2,out,R,inside,0,1
1514.0,88.0,0,1,foul,R,inside,0,1
2137.0,97.5,0,0,strike,R,inside,0,1
2139.0,97.5,0,2,hit,L,inside,0,1
1430.0,86.3,0,2,foul,L,inside,0,1
1429.0,88.3,0,2,foul,L,outside,0,1
2255.0,97.0,0,1,strike,L,inside,0,1
1348.0,87.6,0,0,strike,L,outside,0,1
2181.0,86.9,0,2,out,R,inside,0,0
2193.0,96.8,0,1,strike,R,outside,0,0
2211.0,85.1,0,0,strike,R,inside,0,0
1340.0,85.7,0,2,out,R,outside,0,2
2184.0,96.6,0,1,strike,R,inside,0,2
2206.0,98.0,0,0,strike,R,outside,0,2
2205.0,84.0,0,1,out,L,inside,0,1
2169.0,78.3,0,0,strike,L,inside,0,1
2205.0,83.5,2,2,hit,R,inside,0,1
2411.0,84.6,2,2,foul,R,outside,0,1
2486.0,92.7,2,1,foul,R,inside,0,1
2209.0,99.4,2,0,foul,R,outside,0,1
2503.0,95.0,1,0,ball,R,outside,0,1
2520.0,95.6,0,0,ball,R,outside,0,1
2231.0,98.9,3,2,out,R,outside,0,0
2432.0,94.0,3,2,foul,R,inside,0,0
2250.0,99.5,3,2,foul,R,inside,0,0
2224.0,87.8,2,2,ball,R,outside,0,0
2128.0,98.0,2,2,foul,R,inside,0,0
2145.0,99.2,2,1,strike,R,inside,0,0
2219.0,87.5,1,1,ball,R,inside,0,0
2485.0,95.1,0,1,ball,R,outside,0,0
2165.0,98.6,0,0,strike,R,inside,0,0
2352.0,95.9,0,1,hit,L,outside,0,0
2198.0,97.0,0,0,strike,L,inside,0,0
2327.0,99.2,2,2,out,R,inside,0,2
1531.0,87.6,1,2,ball,R,outside,0,2
2163.0,98.2,1,1,foul,R,inside,0,2
2146.0,98.4,1,0,strike,R,inside,0,2
2162.0,84.8,0,0,ball,R,outside,0,2
2424.0,91.6,3,2,out,L,inside,0,1
2249.0,98.8,3,1,foul,L,inside,0,1
2307.0,79.1,2,1,ball,L,outside,0,1
2317.0,97.8,2,0,foul,L,inside,0,1
2541.0,90.1,1,0,ball,L,outside,0,1
2279.0,96.6,0,0,ball,L,outside,0,1
2180.0,96.4,0,0,out,R,inside,0,0
2209.0,97.6,2,2,out,L,outside,1,2
2201.0,78.0,1,2,ball,L,outside,1,2
2402.0,90.1,1,2,foul,L,inside,1,2
1598.0,86.1,0,2,ball,L,outside,1,2
2180.0,94.7,0,1,foul,L,inside,1,2
2431.0,89.7,0,0,strike,L,inside,1,2
2406.0,89.8,1,2,hit,R,inside,1,2
2296.0,96.9,0,2,ball,R,outside,1,2
2324.0,84.6,0,2,foul,R,inside,1,2
2138.0,95.9,0,1,strike,R,inside,1,2
2189.0,98.0,0,0,strike,R,inside,1,2
2469.0,92.3,2,2,out,L,inside,1,1
1558.0,84.5,2,1,foul,L,inside,1,1
2409.0,91.3,2,0,foul,L,inside,1,1
1612.0,86.9,1,0,ball,L,outside,1,1
2126.0,97.3,0,0,ball,L,inside,1,1
2154.0,95.5,0,2,out,R,outside,1,0
2571.0,92.9,0,1,foul,R,inside,1,0
2272.0,97.6,0,0,foul,R,inside,1,0
1873.0,92.7,2,2,ball,L,outside,0,0
2513.0,91.8,1,2,ball,L,outside,0,0
2284.0,98.6,0,2,ball,L,outside,0,0
2342.0,80.5,0,1,strike,L,inside,0,0
2296.0,98.1,0,0,strike,L,inside,0,0
2525.0,93.3,2,2,out,L,inside,1,2
2514.0,94.4,2,1,strike,L,outside,1,2
1515.0,88.9,1,1,ball,L,outside,1,2
2382.0,79.8,1,0,foul,L,inside,1,2
2363.0,79.5,0,0,ball,L,outside,1,2
2230.0,84.7,1,2,out,R,inside,1,1
2455.0,91.8,1,1,strike,R,inside,1,1
2262.0,97.2,1,0,strike,R,inside,1,1
2416.0,91.9,0,0,ball,R,inside,1,1
2391.0,92.6,3,2,out,L,inside,1,0
2344.0,92.0,3,2,foul,L,inside,1,0
2234.0,96.0,3,2,foul,L,inside,1,0
2185.0,96.9,3,2,foul,L,inside,1,0
2264.0,96.6,3,2,foul,L,inside,1,0
2540.0,92.1,2,2,ball,L,outside,1,0
1613.0,89.6,1,2,ball,L,outside,2,0
2169.0,96.4,1,2,foul,L,inside,2,0
2512.0,92.0,1,1,foul,L,outside,2,0
2220.0,95.4,0,1,ball,L,outside,2,0
2559.0,91.8,0,0,strike,L,inside,2,0
1634.0,88.2,2,2,hit,R,inside,1,0
2461.0,89.8,1,2,ball,R,outside,1,0
2402.0,86.8,1,1,strike,R,outside,1,0
2286.0,97.1,1,0,strike,R,inside,1,0
2482.0,92.4,0,0,ball,R,outside,1,0
1491.0,87.3,1,1,hit,R,outside,0,0
2179.0,97.9,0,1,ball,R,inside,0,0
2303.0,96.8,0,0,foul,R,inside,0,0
2235.0,98.8,3,2,out,L,inside,0,2
1425.0,87.3,2,2,ball,L,outside,0,2
2386.0,93.1,1,2,ball,L,outside,0,2
2247.0,97.9,0,2,ball,L,outside,0,2
1558.0,88.3,0,1,foul,L,inside,0,2
1577.0,89.6,0,0,strike,L,inside,0,2
2166.0,98.9,1,2,out,R,inside,0,1
2235.0,100.1,1,1,strike,R,inside,0,1
2292.0,100.3,1,0,foul,R,inside,0,1
2361.0,99.5,0,0,ball,R,outside,0,1
1428.0,89.6,2,2,out,L,inside,0,0
2242.0,80.4,1,2,ball,L,outside,0,0
2216.0,98.8,1,2,foul,L,outside,0,0
1471.0,89.5,1,1,foul,L,inside,0,0
1550.0,89.0,1,0,strike,L,inside,0,0
2518.0,93.8,0,0,ball,L,outside,0,0
1489.0,91.0,1,2,out,R,outside,0,2
2182.0,100.0,1,1,strike,R,inside,0,2
2211.0,98.7,0,0,strike,R,inside,0,2
2433.0,93.9,2,2,out,L,inside,0,1
1458.0,90.0,2,1,foul,L,outside,0,1
2408.0,94.6,1,1,ball,L,outside,0,1
1479.0,91.0,1,0,foul,L,inside,0,1
2342.0,100.0,0,0,ball,L,outside,0,1
2304.0,98.5,3,2,out,R,inside,0,0
2223.0,98.0,3,2,foul,R,inside,0,0
2440.0,93.7,2,2,ball,R,outside,0,0
2215.0,98.3,2,2,foul,R,inside,0,0
2204.0,97.2,1,2,ball,R,outside,0,0
1539.0,89.5,1,1,strike,R,outside,0,0
2241.0,98.4,0,1,ball,R,outside,0,0
2207.0,97.8,0,0,strike,R,inside,0,0
2364.0,90.9,0,0,out,L,inside,1,2
2278.0,98.7,2,0,hit,R,inside,0,2
2305.0,99.5,1,0,ball,R,outside,0,2
2224.0,81.3,0,0,ball,R,outside,0,2
2303.0,99.6,2,2,out,R,inside,0,1
2412.0,87.4,2,2,foul,R,inside,0,1
1496.0,89.4,2,2,foul,R,outside,0,1
1422.0,88.2,2,1,strike,R,outside,0,1
2454.0,93.8,2,0,foul,R,inside,0,1
2477.0,93.9,1,0,ball,R,outside,0,1
2257.0,85.9,0,0,ball,R,inside,0,1
2264.0,97.7,0,2,out,L,inside,0,0
2588.0,93.3,0,1,foul,L,outside,0,0
2296.0,79.0,0,0,strike,L,inside,0,0
2253.0,95.2,0,0,out,R,inside,1,2
2233.0,80.9,0,2,out,L,outside,1,1
2195.0,96.0,0,1,foul,L,inside,1,1
2323.0,96.7,0,0,foul,L,outside,1,1
2593.0,94.5,0,0,hit,R,inside,0,1
1782.0,92.4,1,2,out,L,inside,0,0
2442.0,97.8,0,2,ball,L,outside,0,0
2633.0,93.9,0,1,strike,L,inside,0,0
2320.0,96.8,0,0,strike,L,inside,0,0
2101.0,97.2,3,2,out,R,inside,2,2
2214.0,97.9,2,2,ball,R,outside,2,2
2446.0,93.2,2,1,strike,R,inside,2,2
2391.0,87.7,2,0,foul,R,inside,2,2
2211.0,86.8,1,0,ball,R,outside,2,2
2105.0,97.0,0,0,ball,R,outside,2,2
2535.0,95.6,2,2,walk,L,outside,1,2
2116.0,99.6,2,2,foul,L,outside,1,2
2459.0,95.9,2,1,strike,L,outside,1,2
2414.0,97.3,2,0,strike,L,inside,1,2
2405.0,93.8,1,0,ball,L,outside,1,2
1994.0,98.6,0,0,ball,L,outside,1,2
2128.0,96.9,0,1,out,R,inside,1,1
2179.0,97.5,0,0,strike,R,inside,1,1
2398.0,92.6,0,0,out,R,inside,1,0
2377.0,91.6,2,1,hit,R,inside,0,0
2086.0,96.9,1,1,ball,R,outside,0,0
2361.0,86.2,1,0,foul,R,inside,0,0
2310.0,87.3,0,0,ball,R,outside,0,0
2417.0,94.4,0,2,out,L,outside,0,2
2459.0,93.3,0,1,foul,L,inside,0,2
2114.0,98.8,0,0,strike,L,inside,0,2
2405.0,92.1,2,2,foul,R,inside,0,0
2129.0,96.4,1,2,ball,R,outside,0,0
2115.0,97.6,0,2,ball,R,outside,0,0
2445.0,93.5,0,0,strike,R,inside,0,0
2435.0,93.1,0,1,out,L,inside,0,2
2117.0,80.9,0,0,strike,L,outside,0,2
2275.0,88.3,1,1,out,R,inside,0,1
2218.0,97.4,0,1,ball,R,outside,0,1
2344.0,88.2,0,0,strike,R,outside,0,1
2242.0,96.6,1,2,out,L,outside,0,0
2291.0,91.1,1,1,strike,L,inside,0,0
2194.0,97.6,1,0,foul,L,inside,0,0
2220.0,96.6,0,0,ball,L,outside,0,0
2415.0,93.6,0,0,out,R,inside,2,1
2288.0,90.7,3,2,walk,R,outside,1,1
2357.0,90.5,3,2,foul,R,inside,1,1
2230.0,90.8,3,2,foul,R,inside,1,1
2104.0,97.8,3,2,foul,R,outside,1,1
2422.0,92.9,3,1,strike,R,inside,1,1
2061.0,97.5,3,0,strike,R,inside,1,1
2500.0,91.2,2,0,ball,R,outside,1,1
2324.0,87.3,1,0,ball,R,outside,1,1
2118.0,95.0,0,0,ball,R,outside,1,1
2355.0,91.9,3,2,out,R,inside,1,0
2048.0,97.5,3,2,foul,R,inside,1,0
2036.0,96.0,2,2,ball,R,outside,1,0
2366.0,92.8,2,2,foul,R,outside,1,0
2176.0,97.4,2,2,foul,R,outside,1,0
2439.0,93.8,2,1,strike,R,outside,1,0
2176.0,96.0,1,1,ball,R,outside,1,0
2205.0,98.3,1,0,strike,R,inside,1,0
2221.0,98.4,0,0,ball,R,outside,1,0
2382.0,94.1,3,1,walk,L,outside,0,0
1619.0,88.3,2,1,ball,L,outside,0,0
2417.0,94.3,1,1,ball,L,outside,0,0
2223.0,98.1,1,0,strike,L,inside,0,0
1577.0,88.9,0,0,ball,L,outside,0,0
2112.0,97.1,2,2,out,R,outside,1,2
2476.0,93.2,2,1,foul,R,outside,1,2
2082.0,96.6,1,1,ball,R,outside,1,2
2418.0,93.1,0,1,ball,R,outside,1,2
2013.0,96.0,0,0,strike,R,outside,1,2
2382.0,93.6,0,0,out,R,inside,1,1
2351.0,94.7,1,0,hit,L,inside,0,1
2165.0,99.9,0,0,ball,L,outside,0,1
2218.0,97.4,1,1,out,R,outside,0,0
2157.0,96.9,0,0,ball,R,inside,0,0
2516.0,94.3,1,0,out,L,inside,0,2
2557.0,94.2,0,0,ball,L,outside,0,2
2059.0,99.0,1,0,out,R,inside,0,1
2205.0,100.5,0,0,ball,R,outside,0,1
2196.0,98.6,2,2,out,R,inside,0,0
2258.0,99.0,2,1,foul,R,inside,0,0
2564.0,94.5,1,1,ball,R,outside,0,0
2196.0,97.5,0,1,ball,R,outside,0,0
2223.0,98.8,0,0,strike,R,inside,0,0
2169.0,86.3,1,2,hit,R,outside,1,2
2215.0,96.8,1,1,foul,R,inside,1,2
2066.0,95.4,0,1,ball,R,outside,1,2
2288.0,86.9,0,0,strike,R,inside,1,2
2266.0,87.9,3,2,out,R,outside,1,1
2100.0,96.5,2,2,ball,R,outside,2,1
1952.0,96.9,2,1,foul,R,outside,2,1
2180.0,97.6,2,0,foul,R,inside,2,1
2264.0,87.2,1,0,ball,R,outside,2,1
2439.0,93.8,0,0,ball,R,outside,2,1
1003.0,87.3,3,0,walk,L,outside,1,1
2400.0,92.6,2,0,ball,L,outside,1,1
1398.0,87.5,1,0,ball,L,outside,1,1
1201.0,86.3,0,0,ball,L,outside,1,1
2188.0,95.2,2,2,out,L,inside,1,0
2239.0,78.0,0,0,foul,L,inside,1,0
2438.0,92.1,1,0,hit,R,inside,0,0
2298.0,86.5,0,0,ball,R,outside,0,0
2212.0,87.3,3,2,out,R,inside,1,2
2188.0,97.5,2,2,ball,R,outside,1,2
2084.0,98.2,2,2,foul,R,inside,1,2
2106.0,96.3,1,2,ball,R,outside,1,2
2265.0,97.6,1,1,foul,R,inside,1,2
2044.0,97.3,0,1,ball,R,outside,1,2
2469.0,93.9,0,0,strike,R,inside,1,2
2209.0,99.3,0,0,hit,R,inside,0,2
2242.0,86.9,0,0,out,R,inside,0,1
2302.0,99.5,3,2,out,R,inside,0,0
2138.0,99.4,2,2,ball,R,outside,0,0
2212.0,96.9,2,1,strike,R,inside,0,0
2086.0,97.7,1,1,ball,R,outside,0,0
2158.0,97.6,1,0,strike,R,inside,0,0
2202.0,97.1,0,0,ball,R,outside,0,0
2445.0,92.4,1,2,out,R,inside,0,2
2139.0,98.6,1,1,foul,R,inside,0,2
2143.0,99.3,1,0,foul,R,inside,0,2
2581.0,93.9,0,0,ball,R,outside,0,2
2120.0,99.7,3,2,out,R,inside,0,1
2086.0,98.7,3,1,strike,R,inside,0,1
2070.0,99.7,2,1,ball,R,outside,0,1
2511.0,91.9,2,0,foul,R,inside,0,1
2384.0,87.0,1,0,ball,R,outside,0,1
2280.0,85.6,0,0,ball,R,outside,0,1
2481.0,92.4,1,0,out,L,inside,0,0
2195.0,85.0,0,0,ball,L,outside,0,0
2080.0,98.6,2,2,out,L,inside,0,2
1352.0,86.3,2,2,foul,L,outside,0,2
1109.0,88.2,1,2,ball,L,outside,0,2
2270.0,99.2,0,2,ball,L,outside,0,2
2324.0,86.7,0,1,foul,L,inside,0,2
2482.0,93.7,0,0,foul,L,inside,0,2
2165.0,99.1,3,2,out,R,outside,0,1
2499.0,93.4,3,2,foul,R,inside,1,0
2242.0,86.6,2,2,ball,R,outside,1,0
1257.0,86.5,2,2,foul,R,outside,1,0
2127.0,97.2,1,2,ball,R,outside,1,0
2142.0,97.7,0,2,ball,R,outside,1,0
2120.0,99.1,0,1,strike,R,outside,1,0
2514.0,94.2,0,0,foul,R,inside,1,0
2537.0,92.2,3,2,walk,R,outside,0,0
2241.0,100.1,2,2,ball,R,outside,0,0
2253.0,99.3,2,1,strike,R,inside,0,0
2578.0,93.2,2,0,strike,R,outside,0,0
2252.0,99.1,1,0,ball,R,outside,0,0
2248.0,98.1,0,0,ball,R,outside,0,0
2245.0,92.0,2,2,out,L,inside,2,0
2122.0,97.2,2,2,foul,L,inside,2,0
2058.0,94.7,1,2,ball,L,outside,2,0
2352.0,91.1,1,1,strike,L,outside,2,0
2087.0,95.3,0,1,ball,L,outside,2,0
2151.0,94.5,0,0,strike,L,outside,2,0
2086.0,97.1,1,0,hit,R,inside,1,0
2397.0,92.1,0,0,ball,R,outside,1,0
2093.0,97.7,3,2,walk,L,outside,0,0
2187.0,98.1,3,2,foul,L,inside,0,0
2247.0,92.0,3,1,foul,L,inside,0,0
1521.0,85.0,2,1,ball,L,outside,0,0
2421.0,93.4,2,0,foul,L,inside,0,0
1659.0,87.7,1,0,ball,L,outside,0,0
2267.0,91.4,0,0,ball,L,outside,0,0
2194.0,95.2,2,2,out,L,inside,1,2
2386.0,91.9,2,1,foul,L,inside,1,2
2094.0,96.1,1,1,ball,L,outside,1,2
1452.0,87.1,0,1,ball,L,outside,1,2
2431.0,90.8,0,0,strike,L,inside,1,2
2152.0,97.9,0,1,hit,L,inside,0,2
2375.0,93.9,0,0,foul,L,inside,0,2
2444.0,93.1,3,2,out,L,inside,0,1
2128.0,97.8,3,2,foul,L,inside,0,1
2211.0,98.8,3,1,foul,L,inside,0,1
2099.0,98.7,3,0,strike,L,inside,0,1
1621.0,89.5,2,0,ball,L,outside,0,1
2217.0,77.9,1,0,ball,L,outside,0,1
2325.0,92.1,0,0,ball,L,outside,0,1
2090.0,96.6,2,2,out,R,inside,0,0
2395.0,91.9,2,1,strike,R,outside,0,0
2221.0,97.0,1,1,ball,R,outside,0,0
2460.0,91.0,1,0,strike,R,inside,0,0
2442.0,94.0,0,0,ball,R,outside,0,0
2065.0,99.2,1,2,out,R,outside,0,2
1494.0,88.3,1,2,foul,R,outside,0,2
2408.0,92.8,1,2,foul,R,outside,0,2
1939.0,97.0,1,2,foul,R,inside,0,2
2170.0,94.0,0,2,ball,R,outside,0,2
1967.0,96.9,0,1,foul,R,inside,0,2
1977.0,96.8,0,0,strike,R,inside,0,2
2155.0,97.6,1,0,out,R,inside,0,1
2140.0,96.1,0,0,ball,R,outside,0,1
1368.0,87.8,2,1,out,L,inside,0,0
1652.0,88.3,1,1,ball,L,outside,0,0
2086.0,95.4,0,1,ball,L,outside,0,0
2295.0,87.8,0,0,strike,L,inside,0,0
